step,prey_population,predator_population,total_population,total_kills,total_births,avg_prey_energy,avg_predator_energy,avg_prey_fitness,avg_predator_fitness,max_prey_generation,max_predator_generation,food_available,is_day,weather
1605,225,37,262,52,222,48.06,74.5,215.17,266.37,8,4,15000.0,True,RAIN
1606,225,37,262,52,222,48.04,74.47,215.18,266.38,8,4,15000.0,True,RAIN
1607,225,37,262,52,222,48.02,74.44,215.19,266.39,8,4,15000.0,True,RAIN
1608,225,37,262,52,222,48.0,74.41,215.2,266.4,8,4,15000.0,True,RAIN
1609,225,37,262,52,222,47.98,74.38,215.21,266.41,8,4,15000.0,True,RAIN
1610,225,37,262,52,222,47.96,74.35,215.22,266.42,8,4,15000.0,True,RAIN
1611,225,37,262,52,222,47.95,74.33,215.24,266.43,8,4,15000.0,True,RAIN
1612,225,37,262,52,222,47.93,74.3,215.25,266.44,8,4,15000.0,True,RAIN
1613,225,37,262,52,222,47.91,74.27,215.26,266.46,8,4,15000.0,True,RAIN
1614,225,37,262,52,222,47.89,74.24,215.27,266.47,8,4,15000.0,True,RAIN
1615,225,37,262,52,222,47.86,74.21,215.28,266.48,8,4,15000.0,True,RAIN
1616,225,37,262,52,222,47.84,74.19,215.29,266.49,8,4,15000.0,True,RAIN
1617,225,37,262,52,222,47.82,74.16,215.3,266.5,8,4,15000.0,True,RAIN
1618,225,37,262,52,222,47.8,74.13,215.32,266.51,8,4,15000.0,True,RAIN
1619,225,37,262,52,222,47.78,74.1,215.33,266.52,8,4,15000.0,True,RAIN
1620,225,37,262,52,222,47.76,74.07,215.34,266.53,8,4,15000.0,True,RAIN
1621,225,37,262,52,222,47.75,74.06,215.35,266.54,8,4,15000.0,True,RAIN
1622,225,37,262,52,222,47.73,74.03,215.36,266.55,8,4,15000.0,True,RAIN
1623,225,37,262,52,222,47.71,74.0,215.37,266.56,8,4,15000.0,True,RAIN
1624,225,37,262,52,222,47.69,73.97,215.38,266.58,8,4,15000.0,True,RAIN
1625,225,37,262,52,222,47.67,73.95,215.39,266.59,8,4,15000.0,True,RAIN
1626,225,37,262,52,222,47.64,73.92,215.41,266.6,8,4,15000.0,True,RAIN
1627,225,37,262,52,222,47.62,73.89,215.42,266.61,8,4,15000.0,True,RAIN
1628,225,37,262,52,222,47.6,73.86,215.43,266.62,8,4,15000.0,True,RAIN
1629,225,37,262,52,222,47.58,73.83,215.44,266.63,8,4,15000.0,True,RAIN
1630,225,37,262,52,222,47.56,73.8,215.45,266.64,8,4,15000.0,True,RAIN
1631,225,37,262,52,222,47.55,73.79,215.46,266.65,8,4,15000.0,True,RAIN
1632,225,37,262,52,222,47.53,73.76,215.47,266.66,8,4,15000.0,True,RAIN
1633,225,37,262,52,222,47.51,73.73,215.49,266.67,8,4,15000.0,True,RAIN
1634,225,37,262,52,222,47.49,73.71,215.5,266.68,8,4,15000.0,True,RAIN
1635,225,37,262,52,222,47.47,73.68,215.51,266.69,8,4,15000.0,True,RAIN
1636,225,37,262,52,222,47.45,73.65,215.52,266.7,8,4,15000.0,True,RAIN
1637,225,37,262,52,222,47.43,73.62,215.53,266.72,8,4,15000.0,True,RAIN
1638,225,37,262,52,222,47.4,73.59,215.54,266.73,8,4,15000.0,True,RAIN
1639,225,37,262,52,222,47.38,73.56,215.55,266.74,8,4,15000.0,True,RAIN
1640,225,37,262,52,222,47.36,73.54,215.56,266.75,8,4,15000.0,True,RAIN
1641,225,37,262,52,222,47.35,73.51,215.58,266.76,8,4,15000.0,True,RAIN
1642,225,37,262,52,222,47.34,73.48,215.59,266.77,8,4,14998.5,True,RAIN
1643,225,37,262,52,222,47.32,73.45,215.6,266.78,8,4,14997.2,True,RAIN
1644,225,37,262,52,222,47.31,73.42,215.62,266.79,8,4,14995.9,True,RAIN
1645,225,37,262,52,222,47.29,73.4,215.63,266.8,8,4,14994.6,True,RAIN
1646,225,37,262,52,222,47.28,73.37,215.64,266.81,8,4,14993.3,True,RAIN
1647,225,37,262,52,222,47.26,73.34,215.66,266.82,8,4,14992.0,True,RAIN
1648,225,37,262,52,222,47.25,73.31,215.67,266.83,8,4,14990.7,True,RAIN
1649,225,37,262,52,222,47.23,73.28,215.68,266.84,8,4,14989.4,True,RAIN
1650,225,37,262,52,222,47.21,73.26,215.69,266.85,8,4,14989.6,True,RAIN
1651,225,37,262,52,222,47.2,73.24,215.7,266.87,8,4,14989.8,True,RAIN
1652,225,37,262,52,222,47.18,73.22,215.72,266.88,8,4,14990.0,True,RAIN
1653,225,37,262,52,222,47.16,73.19,215.73,266.89,8,4,14990.2,True,RAIN
1654,225,37,262,52,222,47.14,73.16,215.74,266.9,8,4,14990.4,True,RAIN
1655,225,37,262,52,222,47.12,73.13,215.75,266.91,8,4,14990.6,True,RAIN
1656,225,37,262,52,222,47.1,73.11,215.76,266.92,8,4,14990.8,True,RAIN
1657,225,37,262,52,222,47.08,73.08,215.77,266.93,8,4,14991.0,True,RAIN
1658,225,37,262,52,222,47.05,73.05,215.78,266.94,8,4,14991.2,True,RAIN
1659,225,37,262,52,222,47.03,73.02,215.79,266.95,8,4,14991.4,True,RAIN
1660,225,37,262,52,222,47.01,72.99,215.81,266.96,8,4,14991.6,True,RAIN
1661,225,37,262,52,222,47.01,72.98,215.82,266.97,8,4,14991.8,True,RAIN
1662,225,37,262,52,222,46.98,72.95,215.83,266.98,8,4,14992.0,True,RAIN
1663,225,37,262,52,222,46.96,72.92,215.84,266.99,8,4,14992.2,True,RAIN
1664,225,37,262,52,222,46.94,72.89,215.85,267.0,8,4,14992.4,True,RAIN
1665,225,37,262,52,222,46.92,72.87,215.86,267.01,8,4,14992.6,True,RAIN
1666,225,37,262,52,222,46.9,72.84,215.87,267.02,8,4,14992.8,True,RAIN
1667,225,37,262,52,222,46.88,72.81,215.88,267.03,8,4,14993.0,True,RAIN
1668,225,37,262,52,222,46.86,72.78,215.9,267.05,8,4,14993.2,True,RAIN
1669,225,37,262,52,222,46.84,72.76,215.91,267.06,8,4,14993.4,True,RAIN
1670,225,37,262,52,222,46.82,72.73,215.92,267.07,8,4,14993.6,True,RAIN
1671,225,37,262,52,222,46.81,72.71,215.93,267.08,8,4,14993.8,True,RAIN
1672,225,37,262,52,222,46.79,72.68,215.94,267.09,8,4,14994.0,True,RAIN
1673,225,37,262,52,222,46.77,72.66,215.95,267.1,8,4,14994.2,True,RAIN
1674,225,37,262,52,222,46.75,72.63,215.96,267.11,8,4,14994.4,True,RAIN
1675,225,37,262,52,222,46.73,72.6,215.97,267.12,8,4,14994.6,True,RAIN
1676,225,37,262,52,222,46.71,72.57,215.99,267.13,8,4,14994.8,True,RAIN
1677,225,37,262,52,222,46.69,72.55,216.0,267.14,8,4,14995.0,True,RAIN
1678,225,37,262,52,222,46.67,72.52,216.01,267.15,8,4,14995.2,True,RAIN
1679,225,37,262,52,222,46.65,72.49,216.02,267.16,8,4,14995.4,True,RAIN
1680,225,37,262,52,222,46.63,72.46,216.03,267.17,8,4,14995.6,True,RAIN
1681,226,37,263,52,223,46.58,72.44,216.19,267.18,8,4,14995.8,True,RAIN
1682,226,37,263,52,223,46.56,72.41,216.2,267.19,8,4,14996.0,True,RAIN
1683,226,37,263,52,223,46.54,72.38,216.21,267.2,8,4,14996.2,True,RAIN
1684,226,37,263,52,223,46.52,72.35,216.23,267.22,8,4,14996.4,True,RAIN
1685,226,37,263,52,223,46.5,72.33,216.24,267.23,8,4,14996.6,True,RAIN
1686,226,37,263,52,223,46.48,72.3,216.25,267.24,8,4,14996.8,True,RAIN
1687,226,37,263,52,223,46.46,72.27,216.26,267.25,8,4,14997.0,True,RAIN
1688,226,37,263,52,223,46.43,72.24,216.27,267.26,8,4,14997.2,True,RAIN
1689,225,37,262,53,223,46.49,73.75,216.06,268.62,8,4,14997.4,True,RAIN
1690,225,37,262,53,223,46.46,73.72,216.07,268.63,8,4,14997.6,True,RAIN
1691,225,37,262,53,223,46.46,73.7,216.08,268.64,8,4,14997.8,True,RAIN
1692,225,37,262,53,223,46.44,73.68,216.09,268.65,8,4,14998.0,True,RAIN
1693,225,37,262,53,223,46.41,73.65,216.1,268.66,8,4,14998.2,True,RAIN
1694,225,37,262,53,223,46.39,73.62,216.11,268.67,8,4,14998.4,True,RAIN
1695,225,37,262,53,223,46.37,73.59,216.12,268.68,8,4,14998.6,True,RAIN
1696,225,37,262,53,223,46.35,73.57,216.13,268.69,8,4,14998.8,True,RAIN
1697,225,37,262,53,223,46.33,73.54,216.15,268.7,8,4,14999.0,True,RAIN
1698,225,37,262,53,223,46.31,73.51,216.16,268.72,8,4,14999.2,True,RAIN
1699,225,37,262,53,223,46.29,73.48,216.17,268.73,8,4,14999.4,True,RAIN
1700,225,37,262,53,223,46.27,73.45,216.18,268.74,8,4,14999.6,True,RAIN
1701,225,37,262,53,223,46.26,73.44,216.19,268.75,8,4,14999.8,True,RAIN
1702,225,37,262,53,223,46.24,73.41,216.2,268.76,8,4,15000.0,True,RAIN
1703,225,37,262,53,223,46.22,73.38,216.21,268.77,8,4,15000.0,True,RAIN
1704,225,37,262,53,223,46.2,73.35,216.22,268.78,8,4,15000.0,True,RAIN
1705,224,37,261,54,223,46.16,74.52,216.0,270.14,8,4,15000.0,True,RAIN
1706,224,37,261,54,223,46.14,74.5,216.01,270.15,8,4,15000.0,True,RAIN
1707,224,37,261,54,223,46.12,74.47,216.02,270.16,8,4,15000.0,True,RAIN
1708,224,37,261,54,223,46.1,74.44,216.03,270.17,8,4,15000.0,True,RAIN
1709,224,37,261,54,223,46.08,74.41,216.04,270.18,8,4,15000.0,True,RAIN
1710,224,37,261,54,223,46.06,74.38,216.05,270.2,8,4,15000.0,True,RAIN
1711,224,37,261,54,223,46.05,74.36,216.06,270.21,8,4,15000.0,True,RAIN
1712,224,37,261,54,223,46.03,74.33,216.08,270.22,8,4,15000.0,True,RAIN
1713,224,37,261,54,223,46.01,74.3,216.09,270.23,8,4,15000.0,True,RAIN
1714,224,37,261,54,223,45.99,74.27,216.1,270.24,8,4,15000.0,True,RAIN
1715,224,37,261,54,223,45.97,74.24,216.11,270.25,8,4,15000.0,True,RAIN
1716,223,37,260,55,223,45.94,74.42,216.37,271.61,8,4,15000.0,True,RAIN
1717,223,37,260,55,223,45.92,74.39,216.38,271.62,8,4,15000.0,True,RAIN
1718,223,37,260,55,223,45.89,74.36,216.39,271.63,8,4,15000.0,True,RAIN
1719,223,37,260,55,223,45.87,74.33,216.41,271.64,8,4,15000.0,True,RAIN
1720,223,37,260,55,223,45.85,74.3,216.42,271.66,8,4,15000.0,True,RAIN
1721,223,37,260,55,223,45.84,74.3,216.43,271.67,8,4,15000.0,True,RAIN
1722,223,37,260,55,223,45.82,74.27,216.44,271.68,8,4,15000.0,True,RAIN
1723,223,37,260,55,223,45.8,74.24,216.45,271.69,8,4,15000.0,True,RAIN
1724,223,37,260,55,223,45.78,74.21,216.46,271.7,8,4,15000.0,True,RAIN
1725,223,37,260,55,223,45.76,74.18,216.47,271.71,8,4,15000.0,True,RAIN
1726,223,37,260,55,223,45.74,74.15,216.48,271.72,8,4,15000.0,True,RAIN
1727,223,37,260,55,223,45.72,74.12,216.5,271.73,8,4,15000.0,True,RAIN
1728,223,37,260,55,223,45.69,74.09,216.51,271.74,8,4,15000.0,True,RAIN
1729,224,37,261,55,224,45.64,74.06,216.67,271.75,9,4,15000.0,True,RAIN
1730,223,37,260,56,224,45.63,75.04,215.98,273.12,9,4,15000.0,True,RAIN
1731,223,37,260,56,224,45.62,75.02,215.99,273.13,9,4,15000.0,True,RAIN
1732,223,37,260,56,224,45.6,74.99,216.01,273.14,9,4,15000.0,True,RAIN
1733,223,37,260,56,224,45.58,74.96,216.02,273.15,9,4,15000.0,True,RAIN
1734,223,37,260,56,224,45.56,74.93,216.03,273.16,9,4,15000.0,True,RAIN
1735,223,37,260,56,224,45.53,74.9,216.04,273.17,9,4,15000.0,True,RAIN
1736,223,37,260,56,224,45.51,74.87,216.05,273.18,9,4,15000.0,True,RAIN
1737,223,37,260,56,224,45.49,74.84,216.06,273.19,9,4,15000.0,True,RAIN
1738,223,37,260,56,224,45.47,74.81,216.07,273.21,9,4,15000.0,True,RAIN
1739,223,37,260,56,224,45.45,74.78,216.09,273.22,9,4,15000.0,True,RAIN
1740,223,37,260,56,224,45.43,74.75,216.1,273.23,9,4,15000.0,True,RAIN
1741,223,37,260,56,224,45.42,74.73,216.11,273.24,9,4,15000.0,True,RAIN
1742,223,37,260,56,224,45.4,74.7,216.12,273.25,9,4,15000.0,True,RAIN
1743,223,37,260,56,224,45.38,74.67,216.13,273.26,9,4,15000.0,True,RAIN
1744,223,37,260,56,224,45.36,74.64,216.14,273.27,9,4,15000.0,True,RAIN
1745,223,37,260,56,224,45.34,74.61,216.15,273.28,9,4,15000.0,True,RAIN
1746,223,37,260,56,224,45.31,74.58,216.16,273.29,9,4,15000.0,True,RAIN
1747,223,37,260,56,224,45.29,74.55,216.18,273.3,9,4,15000.0,True,RAIN
1748,223,37,260,56,224,45.27,74.52,216.19,273.32,9,4,15000.0,True,RAIN
1749,223,37,260,56,224,45.25,74.49,216.2,273.33,9,4,15000.0,True,RAIN
1750,223,37,260,56,224,45.23,74.46,216.21,273.34,9,4,15000.0,True,RAIN
1751,223,37,260,56,224,45.22,74.44,216.22,273.35,9,4,15000.0,True,RAIN
1752,223,37,260,56,224,45.2,74.41,216.23,273.36,9,4,15000.0,True,RAIN
1753,223,37,260,56,224,45.18,74.38,216.24,273.37,9,4,15000.0,True,RAIN
1754,223,37,260,56,224,45.16,74.35,216.25,273.38,9,4,15000.0,True,RAIN
1755,223,37,260,56,224,45.14,74.32,216.27,273.39,9,4,15000.0,True,RAIN
1756,223,37,260,56,224,45.12,74.29,216.28,273.4,9,4,15000.0,True,RAIN
1757,223,37,260,56,224,45.1,74.26,216.29,273.42,9,4,14998.5,True,RAIN
1758,223,37,260,56,224,45.09,74.23,216.3,273.43,9,4,14997.2,True,RAIN
1759,223,37,260,56,224,45.07,74.2,216.32,273.44,9,4,14995.9,True,RAIN
1760,223,37,260,56,224,45.06,74.17,216.33,273.45,9,4,14994.6,True,RAIN
1761,223,38,261,56,225,45.06,73.19,216.34,272.84,9,4,14993.3,True,RAIN
1762,223,38,261,56,225,45.04,73.16,216.36,272.85,9,4,14992.0,True,RAIN
1763,223,38,261,56,225,45.03,73.13,216.37,272.86,9,4,14990.7,True,RAIN
1764,223,38,261,56,225,45.01,73.1,216.38,272.87,9,4,14989.4,True,RAIN
1765,223,38,261,56,225,44.99,73.07,216.4,272.89,9,4,14988.1,True,RAIN
1766,223,39,262,56,226,44.99,72.13,216.41,272.31,9,4,14985.3,False,RAIN
1767,222,39,261,57,226,44.96,72.74,216.18,273.6,9,4,14982.7,False,RAIN
1768,222,39,261,57,226,44.95,72.71,216.2,273.61,9,4,14980.1,False,RAIN
1769,221,39,260,58,226,44.97,73.32,215.97,274.91,9,4,14977.5,False,RAIN
1770,221,39,260,58,226,44.96,73.29,215.99,274.92,9,4,14974.9,False,RAIN
1771,221,39,260,58,226,44.95,73.28,216.0,274.93,9,4,14973.8,False,RAIN
1772,221,39,260,58,226,44.94,73.25,216.02,274.94,9,4,14971.2,False,RAIN
1773,221,39,260,58,226,44.93,73.22,216.03,274.95,9,4,14970.3,False,RAIN
1774,221,40,261,58,227,44.91,72.3,216.04,274.34,9,4,14969.4,False,RAIN
1775,221,40,261,58,227,44.9,72.27,216.06,274.35,9,4,14968.5,False,RAIN
1776,220,40,260,59,227,44.81,73.44,216.79,275.61,9,4,14967.6,False,RAIN
1777,220,40,260,59,227,44.8,73.41,216.81,275.62,9,4,14965.2,False,RAIN
1778,220,40,260,59,227,44.79,73.38,216.82,275.63,9,4,14963.0,False,RAIN
1779,220,40,260,59,227,44.78,73.35,216.84,275.64,9,4,14960.8,False,RAIN
1780,220,40,260,59,227,44.77,73.32,216.85,275.65,9,4,14960.0,False,RAIN
1781,220,40,260,59,227,44.76,73.3,216.86,275.66,9,4,14960.6,False,RAIN
1782,220,40,260,59,227,44.74,73.27,216.87,275.67,9,4,14961.2,False,RAIN
1783,220,40,260,59,227,44.72,73.24,216.88,275.69,9,4,14961.8,False,RAIN
1784,220,40,260,59,227,44.7,73.21,216.89,275.7,9,4,14962.4,False,RAIN
1785,220,40,260,59,227,44.68,73.18,216.9,275.71,9,4,14963.0,False,RAIN
1786,220,40,260,59,227,44.66,73.15,216.92,275.72,9,4,14963.6,False,RAIN
1787,220,40,260,59,227,44.64,73.12,216.93,275.73,9,4,14964.2,False,RAIN
1788,220,40,260,59,227,44.62,73.09,216.94,275.74,9,4,14964.8,False,RAIN
1789,220,40,260,59,228,44.6,72.12,216.95,280.75,9,4,14965.4,False,RAIN
1790,220,40,260,59,228,44.58,72.09,216.96,280.76,9,4,14966.0,False,RAIN
1791,220,40,260,59,228,44.57,72.07,216.97,280.77,9,4,14966.6,False,RAIN
1792,220,40,260,59,228,44.55,72.04,216.98,280.78,9,4,14967.2,False,RAIN
1793,220,40,260,59,228,44.53,72.01,216.99,280.79,9,4,14967.8,False,RAIN
1794,220,40,260,59,228,44.52,71.98,217.01,280.81,9,4,14966.9,False,RAIN
1795,220,40,260,59,228,44.49,71.96,217.02,280.82,9,4,14967.5,False,RAIN
1796,220,40,260,59,228,44.47,71.93,217.03,280.83,9,4,14968.1,False,RAIN
1797,220,40,260,59,228,44.45,71.9,217.04,280.84,9,4,14968.7,False,RAIN
1798,220,40,260,59,228,44.43,71.87,217.05,280.85,9,4,14969.3,False,RAIN
1799,220,40,260,59,228,44.41,71.84,217.06,280.86,9,4,14969.9,False,RAIN
1800,220,40,260,59,228,44.39,71.81,217.08,280.87,9,4,14968.9,False,RAIN
1801,220,40,260,59,228,44.38,71.8,217.09,280.88,9,4,14969.5,False,RAIN
1802,220,40,260,59,228,44.36,71.77,217.1,280.89,9,4,14970.1,False,RAIN
1803,220,40,260,59,228,44.34,71.74,217.11,280.9,9,4,14970.7,False,RAIN
1804,220,40,260,59,228,44.32,71.71,217.12,280.91,9,4,14971.3,False,RAIN
1805,220,40,260,59,228,44.3,71.68,217.13,280.93,9,4,14971.9,False,RAIN
1806,220,40,260,59,228,44.28,71.65,217.15,280.94,9,4,14972.5,False,RAIN
1807,220,40,260,59,228,44.26,71.62,217.16,280.95,9,4,14973.1,False,RAIN
1808,220,40,260,59,228,44.23,71.59,217.17,280.96,9,4,14973.6,False,RAIN
1809,220,40,260,59,228,44.21,71.56,217.18,280.97,9,4,14974.0,False,RAIN
1810,220,40,260,59,228,44.19,71.54,217.19,280.98,9,4,14974.4,False,RAIN
1811,220,40,260,59,228,44.18,71.52,217.2,280.99,9,4,14974.8,False,RAIN
1812,220,40,260,59,228,44.16,71.49,217.21,281.0,9,4,14975.0,False,RAIN
1813,220,40,260,59,228,44.14,71.46,217.23,281.01,9,4,14975.2,False,RAIN
1814,220,40,260,59,228,44.12,71.43,217.24,281.02,9,4,14973.9,False,RAIN
1815,220,40,260,59,228,44.11,71.4,217.25,281.03,9,4,14972.8,False,RAIN
1816,220,40,260,59,228,44.09,71.37,217.27,281.04,9,4,14971.7,False,RAIN
1817,220,40,260,59,228,44.07,71.35,217.28,281.05,9,4,14970.6,False,RAIN
1818,220,40,260,59,228,44.06,71.32,217.29,281.07,9,4,14969.5,False,RAIN
1819,219,40,259,60,228,44.03,71.34,217.57,282.33,9,4,14968.4,False,RAIN
1820,219,40,259,60,228,44.01,71.31,217.59,282.34,9,4,14967.3,False,RAIN
1821,219,40,259,60,228,44.01,71.29,217.6,282.35,9,4,14964.7,False,RAIN
1822,219,40,259,60,228,43.99,71.26,217.61,282.36,9,4,14963.8,False,RAIN
1823,219,40,259,60,228,43.97,71.23,217.63,282.37,9,4,14964.4,False,RAIN
1824,219,40,259,60,228,43.95,71.2,217.64,282.38,9,4,14965.0,False,RAIN
1825,220,40,260,60,229,43.9,71.17,217.8,282.39,9,4,14965.6,False,RAIN
1826,220,40,260,60,229,43.88,71.15,217.81,282.4,9,4,14966.2,False,RAIN
1827,220,40,260,60,229,43.86,71.12,217.82,282.41,9,4,14965.3,False,RAIN
1828,220,40,260,60,229,43.85,71.09,217.84,282.42,9,4,14962.9,False,RAIN
1829,220,40,260,60,229,43.84,71.06,217.85,282.43,9,4,14960.7,False,RAIN
1830,220,40,260,60,229,43.83,71.03,217.87,282.44,9,4,14958.5,False,RAIN
1831,220,40,260,60,229,43.82,71.02,217.88,282.45,9,4,14957.8,False,RAIN
1832,220,40,260,60,229,43.81,70.99,217.9,282.47,9,4,14955.6,False,RAIN
1833,220,40,260,60,229,43.8,70.96,217.91,282.48,9,4,14954.9,False,RAIN
1834,220,40,260,60,229,43.78,70.94,217.92,282.49,9,4,14954.2,False,RAIN
1835,220,40,260,60,229,43.76,70.91,217.94,282.5,9,4,14955.0,False,RAIN
1836,220,40,260,60,229,43.75,70.88,217.95,282.51,9,4,14954.3,False,RAIN
1837,220,40,260,60,229,43.72,70.85,217.96,282.52,9,4,14954.9,False,RAIN
1838,220,40,260,60,229,43.71,70.82,217.97,282.53,9,4,14954.0,False,RAIN
1839,220,40,260,60,229,43.69,70.8,217.99,282.54,9,4,14953.3,False,RAIN
1840,220,40,260,60,229,43.68,70.77,218.0,282.55,9,4,14952.6,False,RAIN
1841,220,40,260,60,229,43.67,70.76,218.01,282.56,9,4,14951.9,False,RAIN
1842,220,40,260,60,229,43.65,70.73,218.03,282.57,9,4,14951.2,False,RAIN
1843,220,40,260,60,229,43.64,70.7,218.04,282.58,9,4,14950.5,False,RAIN
1844,220,40,260,60,229,43.62,70.67,218.05,282.59,9,4,14949.8,False,RAIN
1845,220,40,260,60,229,43.61,70.64,218.07,282.6,9,4,14949.1,False,RAIN
1846,220,40,260,60,229,43.59,70.62,218.08,282.61,9,4,14948.4,False,RAIN
1847,220,40,260,60,229,43.58,70.59,218.1,282.63,9,4,14946.2,False,RAIN
1848,220,40,260,60,229,43.57,70.56,218.11,282.64,9,4,14944.2,False,RAIN
1849,220,40,260,60,229,43.56,70.53,218.12,282.65,9,4,14943.7,False,RAIN
1850,220,40,260,60,229,43.54,70.5,218.14,282.66,9,4,14943.2,False,RAIN
1851,220,40,260,60,229,43.54,70.49,218.15,282.67,9,4,14942.7,False,RAIN
1852,220,40,260,60,229,43.52,70.46,218.16,282.68,9,4,14942.2,False,RAIN
1853,220,40,260,60,229,43.51,70.43,218.18,282.69,9,4,14941.7,False,RAIN
1854,220,40,260,60,229,43.49,70.4,218.19,282.7,9,4,14941.2,False,RAIN
1855,220,40,260,60,229,43.48,70.38,218.2,282.71,9,4,14940.7,False,RAIN
1856,220,40,260,60,229,43.46,70.35,218.22,282.72,9,4,14940.2,False,RAIN
1857,220,40,260,60,229,43.45,70.32,218.23,282.73,9,4,14939.7,False,RAIN
1858,220,40,260,60,229,43.43,70.29,218.24,282.74,9,4,14939.2,False,RAIN
1859,220,40,260,60,229,43.42,70.27,218.26,282.75,9,4,14938.7,False,RAIN
1860,220,40,260,60,229,43.4,70.24,218.27,282.76,9,4,14938.2,False,RAIN
1861,220,40,260,60,229,43.4,70.22,218.28,282.77,9,4,14937.7,False,RAIN
1862,219,40,259,61,229,43.46,71.57,217.6,284.03,9,4,14937.2,False,RAIN
1863,219,40,259,61,229,43.44,71.54,217.62,284.04,9,4,14936.5,False,RAIN
1864,219,40,259,61,229,43.43,71.52,217.63,284.05,9,4,14935.8,False,RAIN
1865,219,40,259,61,229,43.41,71.49,217.64,284.06,9,4,14935.1,False,RAIN
1866,219,40,259,61,229,43.39,71.46,217.66,284.08,9,4,14935.9,False,RAIN
1867,219,40,259,61,229,43.37,71.43,217.67,284.09,9,4,14936.7,False,RAIN
1868,219,40,259,61,229,43.35,71.41,217.68,284.1,9,4,14937.5,False,RAIN
1869,219,40,259,61,229,43.33,71.38,217.69,284.11,9,4,14938.3,False,RAIN
1870,219,40,259,61,229,43.31,71.35,217.7,284.12,9,4,14939.1,False,RAIN
1871,219,40,259,61,229,43.3,71.34,217.71,284.13,9,4,14939.9,False,RAIN
1872,219,40,259,61,229,43.27,71.31,217.72,284.14,9,4,14940.7,False,RAIN
1873,219,40,259,61,229,43.25,71.28,217.73,284.15,9,4,14941.5,False,RAIN
1874,219,40,259,61,229,43.23,71.25,217.75,284.16,9,4,14942.1,False,RAIN
1875,219,40,259,61,229,43.21,71.22,217.76,284.17,9,4,14942.7,False,RAIN
1876,219,40,259,61,229,43.19,71.2,217.77,284.18,9,4,14943.3,False,RAIN
1877,219,40,259,61,230,43.17,70.23,217.78,289.19,9,4,14943.9,False,RAIN
1878,219,40,259,61,230,43.15,70.2,217.79,289.2,9,4,14944.5,False,RAIN
1879,219,40,259,61,230,43.13,70.18,217.8,289.21,9,4,14945.1,False,RAIN
1880,218,40,258,62,230,42.95,70.29,218.48,290.47,9,4,14945.7,False,RAIN
1881,218,40,258,62,230,42.94,70.29,218.49,290.48,9,4,14946.3,False,RAIN
1882,218,40,258,62,230,42.92,70.26,218.5,290.5,9,4,14946.9,False,RAIN
1883,218,40,258,62,230,42.9,70.23,218.51,290.51,9,4,14947.5,False,RAIN
1884,218,40,258,62,230,42.88,70.2,218.52,290.52,9,4,14948.1,False,RAIN
1885,218,40,258,62,230,42.86,70.17,218.53,290.53,9,4,14948.7,False,RAIN
1886,218,40,258,62,230,42.84,70.15,218.54,290.54,9,4,14949.3,False,RAIN
1887,218,40,258,62,230,42.82,70.12,218.55,290.55,9,4,14949.9,False,RAIN
1888,218,40,258,62,230,42.8,70.09,218.57,290.56,9,4,14949.0,False,RAIN
1889,218,40,258,62,230,42.79,70.06,218.58,290.57,9,4,14946.8,False,RAIN
1890,218,40,258,62,230,42.78,70.03,218.6,290.58,9,4,14944.8,False,RAIN
1891,217,40,257,63,230,42.76,70.71,218.38,291.84,9,4,14942.8,False,RAIN
1892,217,40,257,63,230,42.74,70.69,218.39,291.85,9,4,14942.3,False,RAIN
1893,217,40,257,63,230,42.73,70.66,218.4,291.86,9,4,14941.8,False,RAIN
1894,217,40,257,63,230,42.71,70.63,218.42,291.87,9,4,14941.3,False,RAIN
1895,217,40,257,63,230,42.7,70.6,218.43,291.88,9,4,14940.8,False,RAIN
1896,217,40,257,63,230,42.68,70.57,218.44,291.9,9,4,14940.3,False,RAIN
1897,217,40,257,63,230,42.67,70.54,218.46,291.91,9,4,14939.8,False,RAIN
1898,217,40,257,63,230,42.65,70.52,218.47,291.92,9,4,14939.3,False,RAIN
1899,217,40,257,63,230,42.64,70.49,218.48,291.93,9,4,14938.8,False,RAIN
1900,217,40,257,63,230,42.62,70.46,218.5,291.94,9,4,14938.5,False,RAIN
1901,217,40,257,63,230,42.62,70.43,218.51,291.95,9,4,14938.2,False,RAIN
1902,217,40,257,63,230,42.6,70.4,218.52,291.96,9,4,14939.4,False,RAIN
1903,217,40,257,63,230,42.58,70.38,218.53,291.97,9,4,14940.6,False,RAIN
1904,217,40,257,63,230,42.56,70.35,218.54,291.98,9,4,14941.8,False,RAIN
1905,216,40,256,64,230,42.61,71.03,218.83,293.24,9,4,14943.0,False,RAIN
1906,216,40,256,64,230,42.58,71.0,218.84,293.25,9,4,14944.2,False,RAIN
1907,216,40,256,64,230,42.56,70.98,218.85,293.26,9,4,14945.4,False,RAIN
1908,216,40,256,64,230,42.54,70.95,218.86,293.27,9,4,14946.6,False,RAIN
1909,216,40,256,64,231,42.52,69.98,218.87,298.28,9,4,14947.8,False,RAIN
1910,216,40,256,64,231,42.5,69.95,218.88,298.3,9,4,14949.0,False,RAIN
1911,216,40,256,64,231,42.49,69.94,218.89,298.31,9,4,14950.2,False,RAIN
1912,216,40,256,64,231,42.47,69.92,218.9,298.32,9,4,14951.3,False,RAIN
1913,216,40,256,64,231,42.45,69.89,218.92,298.33,9,4,14952.3,False,RAIN
